ANIO,MES,FECHA_REGISTRO,DEPARTAMENTO,MUNICIPIO,VEREDA_CORREGIMIENTO,PREDIO_BARRIO,AREA_PROTEGIDA_NACIONAL,LATITUD,LONGITUD,ELEVACION_MSNM,AREA_COPA_HA,AREA_SUPERFICIAL_HA,AREA_SUBTERRANEO_HA,AREA_MIXTO_HA,AREA_OTRO_TIPO_HA,CAUSA_QUEMA_FUERA_CONTROL,CAUSA_DESCUIDO_NEGLIGENCIA,CAUSA_INTENCIONAL,CAUSA_ACCIDENTAL,CAUSA_REACTIVACION_FOCOS,CAUSA_OTRA,COB_BOSQUE_NATURAL_DENSO,COB_BOSQUE_INTERVENIDO,COB_BOSQUE_PLANTADO,COB_BOSQUE_SECO,COB_CULTIVOS,COB_PARAMOS,COB_SABANAS_PASTIZALES,COB_PASTOS_MANEJADOS,COB_RASTROJO,COB_VEGETACION_SECA,COB_COBERTURA_SIN_DETERMINAR,AREA_TOTAL_HA,ENTIDAD_REPORTA,FUENTE_HOJA,DEPARTAMENTO_NORM,MES_NORM,MUNICIPIO_NORM,LATITUD_DEC,LONGITUD_DEC,COORDENADAS_VALIDAS,ELEVACION_MSNM_NUM,AREA_COPA_HA_NUM,AREA_COPA_HA_TEXTO_RESIDUAL,AREA_SUPERFICIAL_HA_NUM,AREA_SUPERFICIAL_HA_TEXTO_RESIDUAL,AREA_SUBTERRANEO_HA_NUM,AREA_SUBTERRANEO_HA_TEXTO_RESIDUAL,AREA_MIXTO_HA_NUM,AREA_MIXTO_HA_TEXTO_RESIDUAL,AREA_OTRO_TIPO_HA_NUM,AREA_OTRO_TIPO_HA_TEXTO_RESIDUAL,COB_BOSQUE_NATURAL_DENSO_NUM,COB_BOSQUE_NATURAL_DENSO_TEXTO_RESIDUAL,COB_BOSQUE_INTERVENIDO_NUM,COB_BOSQUE_INTERVENIDO_TEXTO_RESIDUAL,COB_BOSQUE_PLANTADO_NUM,COB_BOSQUE_PLANTADO_TEXTO_RESIDUAL,COB_BOSQUE_SECO_NUM,COB_BOSQUE_SECO_TEXTO_RESIDUAL,COB_CULTIVOS_NUM,COB_CULTIVOS_TEXTO_RESIDUAL,COB_PARAMOS_NUM,COB_PARAMOS_TEXTO_RESIDUAL,COB_SABANAS_PASTIZALES_NUM,COB_SABANAS_PASTIZALES_TEXTO_RESIDUAL,COB_PASTOS_MANEJADOS_NUM,COB_PASTOS_MANEJADOS_TEXTO_RESIDUAL,COB_RASTROJO_NUM,COB_RASTROJO_TEXTO_RESIDUAL,COB_VEGETACION_SECA_NUM,COB_VEGETACION_SECA_TEXTO_RESIDUAL,COB_COBERTURA_SIN_DETERMINAR_NUM,COB_COBERTURA_SIN_DETERMINAR_TEXTO_RESIDUAL,AREA_TOTAL_HA_NUM,AREA_TOTAL_HA_TEXTO_RESIDUAL,REGISTRO_INCOMPLETO,ANIO_FECHA_INCONSISTENTE,AREA_TOTAL_ATIPICO
2016,ENERO,2016-01-09,CUNDINAMARCA,Choachí,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,,BD_ICV_2010_2020,Cundinamarca,Enero,Choachí,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,13.0,False,13.0,False,False,False,False
2016,ENERO,2016-01-09,CUNDINAMARCA,Choachí,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Cundinamarca,Enero,Choachí,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-09,BOYACÁ,Cucaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Boyacá,Enero,Cucaita,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-09,CESAR,El Copey,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,BD_ICV_2010_2020,Cesar,Enero,El Copey,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,10.0,False,10.0,False,False,False,False
2016,ENERO,2016-01-09,CUNDINAMARCA,Guachetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,BD_ICV_2010_2020,Cundinamarca,Enero,Guachetá,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,4.0,False,4.0,False,False,False,False
2016,ENERO,2016-01-09,BOYACÁ,Tibaná,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,BD_ICV_2010_2020,Boyacá,Enero,Tibaná,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,2.0,False,False,False,False
2016,ENERO,2016-01-10,CAQUETÁ,Belén de Los Andaquíes,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,,BD_ICV_2010_2020,Caquetá,Enero,Belén de Los Andaquíes,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.5,False,2.5,False,False,False,False
2016,ENERO,2016-01-11,CASANARE,Aguazul,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,BD_ICV_2010_2020,Casanare,Enero,Aguazul,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,4.0,False,4.0,False,False,False,False
2016,ENERO,2016-01-11,CASANARE,Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,150,,BD_ICV_2010_2020,Casanare,Enero,Villanueva,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,150.0,False,150.0,False,False,False,True
2016,ENERO,2016-01-12,BOYACÁ,Aquitania,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,BD_ICV_2010_2020,Boyacá,Enero,Aquitania,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,10.0,False,10.0,False,False,False,False
2016,ENERO,2016-01-12,BOYACÁ,Aquitania,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Boyacá,Enero,Aquitania,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-12,SANTANDER,Aratoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,BD_ICV_2010_2020,Santander,Enero,Aratoca,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,5.0,False,5.0,False,False,False,False
2016,ENERO,2016-01-12,BOYACÁ,Cucaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Boyacá,Enero,Cucaita,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-12,BOYACÁ,Samacá,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Boyacá,Enero,Samacá,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-12,CUNDINAMARCA,Villa de San Diego de Ubaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,BD_ICV_2010_2020,Cundinamarca,Enero,Villa de San Diego de Ubaté,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,2.0,False,False,False,False
2016,ENERO,2016-01-12,MAGDALENA,Zona Bananera,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,BD_ICV_2010_2020,Magdalena,Enero,Zona Bananera,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,4.0,False,4.0,False,False,False,False
2016,ENERO,2016-01-12,MAGDALENA,Zona Bananera,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,BD_ICV_2010_2020,Magdalena,Enero,Zona Bananera,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,2.0,False,False,False,False
2016,ENERO,2016-01-12,MAGDALENA,Zona Bananera,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,,BD_ICV_2010_2020,Magdalena,Enero,Zona Bananera,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.5,False,1.5,False,False,False,False
2016,ENERO,2016-01-13,SANTANDER,Chima,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,,BD_ICV_2010_2020,Santander,Enero,Chima,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,15.0,False,15.0,False,False,False,False
2016,ENERO,2016-01-13,CUNDINAMARCA,Chipaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,BD_ICV_2010_2020,Cundinamarca,Enero,Chipaque,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,5.0,False,5.0,False,False,False,False
2016,ENERO,2016-01-13,CASANARE,Maní,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,BD_ICV_2010_2020,Casanare,Enero,Maní,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,2.0,False,False,False,False
2016,ENERO,2016-01-13,ANTIOQUIA,Salgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,BD_ICV_2010_2020,Antioquia,Enero,Salgar,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,3.0,False,3.0,False,False,False,False
2016,ENERO,2016-01-14,BOYACÁ,Aquitania,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,BD_ICV_2010_2020,Boyacá,Enero,Aquitania,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,4.0,False,4.0,False,False,False,False
2016,ENERO,2016-01-14,BOYACÁ,Duitama,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,BD_ICV_2010_2020,Boyacá,Enero,Duitama,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,4.0,False,4.0,False,False,False,False
2016,ENERO,2016-01-14,TOLIMA,Guamo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,BD_ICV_2010_2020,Tolima,Enero,Guamo,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.5,False,0.5,False,False,False,False
2016,ENERO,2016-01-14,RISARALDA,Guática,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,BD_ICV_2010_2020,Risaralda,Enero,Guática,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,3.0,False,3.0,False,False,False,False
2016,ENERO,2016-01-14,RISARALDA,La Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,BD_ICV_2010_2020,Risaralda,Enero,La Virginia,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,2.0,False,False,False,False
2016,ENERO,2016-01-14,PUTUMAYO,Puerto Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,,BD_ICV_2010_2020,Putumayo,Enero,Puerto Caicedo,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,25.0,False,25.0,False,False,False,True
2016,ENERO,2016-01-14,BOYACÁ,Tunja,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,BD_ICV_2010_2020,Boyacá,Enero,Tunja,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,4.0,False,4.0,False,False,False,False
2016,ENERO,2016-01-15,CUNDINAMARCA,Chía,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Cundinamarca,Enero,Chía,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-15,TOLIMA,Ibagué,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Tolima,Enero,Ibagué,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-15,SANTANDER,Landázuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,BD_ICV_2010_2020,Santander,Enero,Landázuri,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,4.0,False,4.0,False,False,False,False
2016,ENERO,2016-01-15,BOYACÁ,Moniquirá,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,BD_ICV_2010_2020,Boyacá,Enero,Moniquirá,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,3.0,False,3.0,False,False,False,False
2016,ENERO,2016-01-15,META,Puerto López,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,,BD_ICV_2010_2020,Meta,Enero,Puerto López,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,35.0,False,35.0,False,False,False,True
2016,ENERO,2016-01-15,META,Puerto López,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,BD_ICV_2010_2020,Meta,Enero,Puerto López,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.0,False,8.0,False,False,False,False
2016,ENERO,2016-01-15,BOYACÁ,Ramiriquí,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,BD_ICV_2010_2020,Boyacá,Enero,Ramiriquí,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,3.0,False,3.0,False,False,False,False
2016,ENERO,2016-01-15,BOYACÁ,Rondón,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,BD_ICV_2010_2020,Boyacá,Enero,Rondón,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,6.0,False,6.0,False,False,False,False
2016,ENERO,2016-01-15,BOYACÁ,San Mateo,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Boyacá,Enero,San Mateo,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-15,CUNDINAMARCA,Une,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Cundinamarca,Enero,Une,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-15,CUNDINAMARCA,Villa de San Diego de Ubaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,BD_ICV_2010_2020,Cundinamarca,Enero,Villa de San Diego de Ubaté,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.5,False,0.5,False,False,False,False
2016,ENERO,2016-01-15,CASANARE,Yopal,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,,BD_ICV_2010_2020,Casanare,Enero,Yopal,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,70.0,False,70.0,False,False,False,True
2016,ENERO,2016-01-16,CUNDINAMARCA,Chipaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,BD_ICV_2010_2020,Cundinamarca,Enero,Chipaque,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.5,False,0.5,False,False,False,False
2016,ENERO,2016-01-16,BOYACÁ,Chita,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,,BD_ICV_2010_2020,Boyacá,Enero,Chita,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,15.0,False,15.0,False,False,False,False
2016,ENERO,2016-01-16,NORTE de SANTANDER,Herrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,BD_ICV_2010_2020,Norte de Santander,Enero,Herrán,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.0,False,0.0,False,False,False,False
2016,ENERO,2016-01-16,CAQUETÁ,La Montañita,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,BD_ICV_2010_2020,Caquetá,Enero,La Montañita,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,2.0,False,False,False,False
2016,ENERO,2016-01-16,BOYACÁ,Muzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,BD_ICV_2010_2020,Boyacá,Enero,Muzo,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,5.0,False,5.0,False,False,False,False
2016,ENERO,2016-01-16,BOYACÁ,Pesca,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,,BD_ICV_2010_2020,Boyacá,Enero,Pesca,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,20.0,False,20.0,False,False,False,True
2016,ENERO,2016-01-16,BOYACÁ,Susacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,BD_ICV_2010_2020,Boyacá,Enero,Susacón,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,2.0,False,False,False,False
2016,ENERO,2016-01-17,CASANARE,Aguazul,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,BD_ICV_2010_2020,Casanare,Enero,Aguazul,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.0,False,0.0,False,False,False,False
2016,ENERO,2016-01-17,TOLIMA,Cajamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,,BD_ICV_2010_2020,Tolima,Enero,Cajamarca,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,20.0,False,20.0,False,False,False,True
2016,ENERO,2016-01-17,GUAVIARE,El Retorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,,BD_ICV_2010_2020,Guaviare,Enero,El Retorno,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.5,False,1.5,False,False,False,False
2016,ENERO,2016-01-17,CUNDINAMARCA,Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,BD_ICV_2010_2020,Cundinamarca,Enero,Gutiérrez,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,7.0,False,7.0,False,False,False,False
2016,ENERO,2016-01-17,VALLE DEL CAUCA,Jamundí,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,BD_ICV_2010_2020,Valle del Cauca,Enero,Jamundí,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.0,False,0.0,False,False,False,False
2016,ENERO,2016-01-17,TOLIMA,Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,BD_ICV_2010_2020,Tolima,Enero,Murillo,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,2.0,False,False,False,False
2016,ENERO,2016-01-17,NORTE de SANTANDER,Ocaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,BD_ICV_2010_2020,Norte de Santander,Enero,Ocaña,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,7.0,False,7.0,False,False,False,False
2016,ENERO,2016-01-17,CUNDINAMARCA,Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Cundinamarca,Enero,Pacho,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-17,NORTE de SANTANDER,Pamplonita,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,BD_ICV_2010_2020,Norte de Santander,Enero,Pamplonita,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,10.0,False,10.0,False,False,False,False
2016,ENERO,2016-01-17,CUNDINAMARCA,Quetame,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,,BD_ICV_2010_2020,Cundinamarca,Enero,Quetame,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.5,False,1.5,False,False,False,False
2016,ENERO,2016-01-17,BOYACÁ,Ventaquemada,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Boyacá,Enero,Ventaquemada,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-18,BOYACÁ,Aquitania,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,BD_ICV_2010_2020,Boyacá,Enero,Aquitania,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.0,False,0.0,False,False,False,False
2016,ENERO,2016-01-18,CAQUETÁ,Florencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,BD_ICV_2010_2020,Caquetá,Enero,Florencia,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.0,False,0.0,False,False,False,False
2016,ENERO,2016-01-18,CAUCA,Páez,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,BD_ICV_2010_2020,Cauca,Enero,Páez,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.0,False,0.0,False,False,False,False
2016,ENERO,2016-01-18,BOYACÁ,Santa María,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Boyacá,Enero,Santa María,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-18,BOYACÁ,Tota,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,BD_ICV_2010_2020,Boyacá,Enero,Tota,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.0,False,0.0,False,False,False,False
2016,ENERO,2016-01-18,BOYACÁ,Turmequé,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,BD_ICV_2010_2020,Boyacá,Enero,Turmequé,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,3.0,False,3.0,False,False,False,False
2016,ENERO,2016-01-18,ANTIOQUIA,Venecia,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22,,BD_ICV_2010_2020,Antioquia,Enero,Venecia,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,22.0,False,22.0,False,False,False,True
2016,ENERO,2016-01-19,CESAR,Aguachica,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,BD_ICV_2010_2020,Cesar,Enero,Aguachica,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,3.0,False,3.0,False,False,False,False
2016,ENERO,2016-01-19,ANTIOQUIA,Andes,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,,BD_ICV_2010_2020,Antioquia,Enero,Andes,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.5,False,2.5,False,False,False,False
2016,ENERO,2016-01-19,ANTIOQUIA,Angelópolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,BD_ICV_2010_2020,Antioquia,Enero,Angelópolis,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.0,False,8.0,False,False,False,False
2016,ENERO,2016-01-19,SANTANDER,Bucaramanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,BD_ICV_2010_2020,Santander,Enero,Bucaramanga,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,4.0,False,4.0,False,False,False,False
2016,ENERO,2016-01-19,CUNDINAMARCA,Cáqueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Cundinamarca,Enero,Cáqueza,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-19,CUNDINAMARCA,Chipaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,BD_ICV_2010_2020,Cundinamarca,Enero,Chipaque,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,10.0,False,10.0,False,False,False,False
2016,ENERO,2016-01-19,CUNDINAMARCA,Chipaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,BD_ICV_2010_2020,Cundinamarca,Enero,Chipaque,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,2.0,False,False,False,False
2016,ENERO,2016-01-19,CUNDINAMARCA,Choachí,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,BD_ICV_2010_2020,Cundinamarca,Enero,Choachí,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.0,False,8.0,False,False,False,False
2016,ENERO,2016-01-19,NARIÑO,Consacá,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,BD_ICV_2010_2020,Nariño,Enero,Consacá,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,1.0,False,False,False,False
2016,ENERO,2016-01-19,ANTIOQUIA,Fredonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,,BD_ICV_2010_2020,Antioquia,Enero,Fredonia,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,15.0,False,15.0,False,False,False,False
2016,ENERO,2016-01-19,SANTANDER,Girón,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,BD_ICV_2010_2020,Santander,Enero,Girón,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,6.0,False,6.0,False,False,False,False
2016,ENERO,2016-01-19,CUNDINAMARCA,Guayabetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,BD_ICV_2010_2020,Cundinamarca,Enero,Guayabetal,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.5,False,0.5,False,False,False,False
