"ANIO","MES","FECHA_REGISTRO","DEPARTAMENTO","MUNICIPIO","VEREDA_CORREGIMIENTO","PREDIO_BARRIO","AREA_PROTEGIDA_NACIONAL","LATITUD","LONGITUD","ELEVACION_MSNM","AREA_COPA_HA","AREA_SUPERFICIAL_HA","AREA_SUBTERRANEO_HA","AREA_MIXTO_HA","AREA_OTRO_TIPO_HA","CAUSA_QUEMA_FUERA_CONTROL","CAUSA_DESCUIDO_NEGLIGENCIA","CAUSA_INTENCIONAL","CAUSA_ACCIDENTAL","CAUSA_REACTIVACION_FOCOS","CAUSA_OTRA","COB_BOSQUE_NATURAL_DENSO","COB_BOSQUE_INTERVENIDO","COB_BOSQUE_PLANTADO","COB_BOSQUE_SECO","COB_CULTIVOS","COB_PARAMOS","COB_SABANAS_PASTIZALES","COB_PASTOS_MANEJADOS","COB_RASTROJO","COB_VEGETACION_SECA","COB_COBERTURA_SIN_DETERMINAR","AREA_TOTAL_HA","ENTIDAD_REPORTA","FUENTE_HOJA"
"2010","ENERO","2010-01-06","ANTIOQUIA","Itagüí","Porvenir 1","","NA","","","","","SUP","","","","","","","","","O","","","","","","","1","","","","0","1","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-20","ANTIOQUIA","Itagüí","cra65 No85-03","","NA","","","","","SUP","","","","","","","","","O","","","","","","","1","","","","0","1","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Belmira","Paramo","Sistema de páramos y bosques altoandinos del Noroccidente Medio Antioqueño","NA","","","","","","","MX","","","","I","","","","","","","","","0.5","","","","","0","0.5","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Donmatías","","","NA","","","","","SUP","","","","","","","","","O","","","","","","","0.5","","","","0","0.5","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-04","ANTIOQUIA","Itagüí","Los olivares","","NA","","","","","SUP","","","","","","","","","O","","","","","","","","","0.5","","0","0.5","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-04","ANTIOQUIA","Caldas","","","NA","","","","","SUP","","","","","","I","","","","","","","","","","","","0.26","","0","0.26","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-06","ANTIOQUIA","Angostura","","","NA","","","","","SUP","","","","Q","","","A","","","","0.15","","","","","","","","","0","0.15","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-03","ANTIOQUIA","Caldas","","","NA","","","","","SUP","","","","","","I","","","","","","","","","","0.1","","","","0","0.1","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-04","ANTIOQUIA","Caldas","","","NA","","","","","SUP","","","","","","","","R","","","","","","","","0.1","","","","0","0.1","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-10","ANTIOQUIA","Envigado","Barrio la Mina","","NA","06.09.27,9","75.34.95,8","1650","","SUP","","","","","","I","","","","","","","","","","0.1","","","","0","0.1","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-31","ANTIOQUIA","Envigado","","","NA","06.10.38,9","75.34.60,7","1600","","SUP","","","","","","","","","O","","","","","","","0.1","","","","0","0.1","","BD_ICV_2010_2020"
"2010","FEBRERO","2010-02-20","ANTIOQUIA","Envigado","","","NA","06.10.93,3","75.34.92,7","1600","","SUP","","","","","","I","","","","","","","","","","","0.1","","","0","0.1","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-07","ANTIOQUIA","Itagüí","porvenir parte alta","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","0.1","","","","0","0.1","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-14","ANTIOQUIA","Angelópolis","La Estacion","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-17","ANTIOQUIA","Angelópolis","La Corona","","NA","","","","","SUP","","","","","","I","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","FEBRERO","2010-02-01","ANTIOQUIA","Barbosa","Hatillo","","NA","","","","","SUP","","","","","","","","","O","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Belmira","Paramo","Sistema de páramos y bosques altoandinos del Noroccidente Medio Antioqueño","NA","","","","","SUP","","","","","","I","","","","","","","","","0","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Belmira","Paramo","Sistema de páramos y bosques altoandinos del Noroccidente Medio Antioqueño","NA","","","","","SUP","","","","","","I","","","","","","","","","0","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-01","ANTIOQUIA","Caldas","La Colina","","NA","","","","","SUP","","","","","","I","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-09","ANTIOQUIA","Caldas","","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-09","ANTIOQUIA","Caldas","El Cano","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-09","ANTIOQUIA","Caldas","La Clara","","NA","","","","","","SUB","","","","","I","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-10","ANTIOQUIA","Caldas","","","NA","","","","","SUP","","","","","","I","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-11","ANTIOQUIA","Caldas","La Clara","","NA","","","","","SUP","","","","","","I","","","","","","","","","","","","0","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-13","ANTIOQUIA","Caldas","La Clara","","NA","","","","","SUP","","","","","","I","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-19","ANTIOQUIA","Caldas","","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-24","ANTIOQUIA","Caldas","La Chuscala","","NA","","","","","SUP","","","","","","I","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-24","ANTIOQUIA","Caldas","La Quiebra","","NA","","","","","SUP","","","","","","I","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-26","ANTIOQUIA","Caldas","La Miel","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-01","ANTIOQUIA","Copacabana","Veta","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-01","ANTIOQUIA","Copacabana","Veta","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-03","ANTIOQUIA","Copacabana","Veta","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-04","ANTIOQUIA","Copacabana","Veta","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-05","ANTIOQUIA","Copacabana","B. Azulito","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-06","ANTIOQUIA","Copacabana","B. Azulito","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-07","ANTIOQUIA","Copacabana","Veta","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-11","ANTIOQUIA","Copacabana","Zarzal","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-13","ANTIOQUIA","Copacabana","V. Motañita","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-14","ANTIOQUIA","Copacabana","Zarzal","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-16","ANTIOQUIA","Copacabana","Uri norte","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-16","ANTIOQUIA","Copacabana","Piscina olimpica","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-17","ANTIOQUIA","Copacabana","Veta","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-19","ANTIOQUIA","Copacabana","Villanueva","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-19","ANTIOQUIA","Copacabana","Uri norte","","NA","","","","","SUP","","","","","","","","R","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-19","ANTIOQUIA","Copacabana","Escuela Trinidad","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-19","ANTIOQUIA","Copacabana","","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-20","ANTIOQUIA","Copacabana","Villaroca","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-20","ANTIOQUIA","Copacabana","Rancherito","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-20","ANTIOQUIA","Copacabana","Cuencaverde","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Copacabana","Uri norte","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Copacabana","Villaroca","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Copacabana","Villanueva","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-22","ANTIOQUIA","Copacabana","los tanques","","NA","","","","","SUP","","","","","","I","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-22","ANTIOQUIA","Copacabana","","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-24","ANTIOQUIA","Copacabana","autopista norte","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-25","ANTIOQUIA","Copacabana","autopista Med-Bog","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-25","ANTIOQUIA","Copacabana","autopista Med-Bog","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-26","ANTIOQUIA","Copacabana","B. Azulito","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-26","ANTIOQUIA","Copacabana","B. Azulito","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-28","ANTIOQUIA","Copacabana","via sanpan","","NA","","","","","SUP","","","","","","","A","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-29","ANTIOQUIA","Copacabana","B. Villanueva","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-29","ANTIOQUIA","Copacabana","","","NA","","","","","SUP","","","","","","","","R","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-31","ANTIOQUIA","Copacabana","Montañita","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-31","ANTIOQUIA","Copacabana","Cristo Rey","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-16","ANTIOQUIA","Envigado","Vereda Vallano","","NA","06.08.63,3","75.34.71,6","1700","","SUP","","","","","","I","","","","","","","","","","","","0","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-19","ANTIOQUIA","Envigado","","","NA","06.09.41,9","75.34.27,9","","","SUP","","","","","","I","","","","","","","","","","","","0","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-19","ANTIOQUIA","Envigado","","","NA","06.10.41,0","75.35.15,1","1600","","SUP","","","","","","I","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-19","ANTIOQUIA","Envigado","","","NA","06.10.50,6","75.34.03,7","1600","","SUP","","","","","","I","","","","","","","","","","0","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-20","ANTIOQUIA","Envigado","Arenales","","NA","06.08.21,4","75.34.85,6","2000","","SUP","","","","","","I","","","","","","","","","","","","0","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-20","ANTIOQUIA","Envigado","","","NA","06.09.12,8","75.35.17,0","1800","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-28","ANTIOQUIA","Envigado","","","NA","06.09.85,6","75.33.63,4","1900","","SUP","","","","","","I","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","FEBRERO","2010-02-01","ANTIOQUIA","Envigado","","","NA","06.09.66,0","75.35.18,7","","","SUP","","","","","","I","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","FEBRERO","2010-02-01","ANTIOQUIA","Envigado","Santa Catalina","","NA","06.10.41,8","74.33.49,1","","","SUP","","","","","","I","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
"2010","FEBRERO","2010-02-06","ANTIOQUIA","Envigado","","","NA","","","","","SUP","","","","Q","","","","","","","","","","","","","","","","0","0","","BD_ICV_2010_2020"
